회원번호,카테고리
16053,19
16053,4
16053,13
16053,8
16054,15
16054,20
16055,11
16055,13
16055,15
16055,0
16056,15
16056,20
16057,0
16057,5
16057,14
16057,18
16057,21
16057,19
16058,20
16059,10
16059,5
16059,21
16059,19
16059,23
16059,9
16060,10
16060,18
16060,23
16060,19
16060,3
16061,21
16062,14
16062,10
16063,1
16063,3
16063,15
16064,11
16064,7
16065,23
16065,18
16065,0
16065,6
16065,9
16065,16
16065,17
16066,24
16066,5
16066,20
16066,15
16067,17
16067,18
16068,4
16068,3
16068,5
16069,0
16070,4
16070,1
16071,20
16072,11
16073,18
16074,5
16074,14
16074,19
16075,18
16075,14
16076,0
16077,0
16078,5
16078,14
16078,18
16079,13
16079,14
16079,12
16079,10
16080,4
16081,17
16081,7
16081,10
16081,8
16081,19
16081,14
16082,2
16082,20
16082,14
16082,16
16082,0
16082,5
16082,12
16082,24
16082,4
16082,3
16083,0
16084,15
16084,3
16085,14
16085,2
16086,23
16087,0
16087,11
16087,7
16088,24
16088,20
16088,10
16088,2
16088,4
16088,14
16088,18
16089,0
16090,13
16090,0
16090,8
16091,11
16091,4
16091,2
16092,11
16092,14
16092,20
16092,5
16092,10
16092,19
16092,4
16093,16
16093,2
16093,14
16093,5
16093,8
16093,10
16093,21
16093,15
16093,20
16094,10
16094,16
16094,5
16095,14
16095,4
16095,21
16095,18
16095,8
16095,6
16095,9
16095,5
16095,2
16095,19
16095,13
16096,10
16097,21
16097,5
16098,16
16098,3
16099,24
16100,14
16100,17
16100,10
16100,5
16101,24
16101,10
16101,14
16101,13
16101,19
16101,0
16101,3
16101,5
16101,16
16102,21
16103,0
16103,2
16103,20
16103,10
16103,6
16103,1
16104,14
16104,19
16104,9
16104,18
16104,17
16104,12
16104,11
16104,13
16105,0
16106,24
16106,21
16106,16
16106,4
16106,3
16106,20
16106,15
16106,14
16107,24
16107,20
16107,8
16108,24
16109,12
16109,14
16109,10
16109,19
16110,11
16110,15
16110,4
16110,14
16111,16
16111,10
16111,9
16111,2
16112,14
16112,19
16113,6
16114,1
16115,10
16115,15
16115,14
16115,16
16115,20
16116,13
16116,19
16116,12
16116,9
16116,1
16116,4
16117,6
16118,5
16118,13
16118,14
16118,20
16118,9
16118,18
16119,15
16119,20
16119,5
16120,20
16120,10
16120,15
16120,18
16120,5
16121,4
16122,24
16122,0
16122,20
16122,16
16123,4
16124,24
16124,2
16124,0
16125,5
16126,15
16126,19
16126,1
16126,13
16126,10
16126,18
16126,11
16127,17
16127,14
16127,10
16127,13
16128,4
16128,19
16128,10
16129,10
16129,4
16129,5
16129,14
16129,21
16130,20
16130,8
16130,24
16130,10
16130,16
16130,4
16130,15
16131,8
16131,12
16131,5
16131,19
16131,14
16131,23
16131,10
16131,17
16132,18
16132,19
16133,20
16133,8
16134,10
16134,1
16134,20
16134,13
16135,6
16136,19
16137,6
16137,12
16137,7
16137,4
16137,1
16137,10
16137,3
16137,19
16137,9
16138,0
16138,17
16138,16
16138,19
16138,12
16138,20
16138,24
16138,2
16139,2
16139,14
16139,5
16139,10
16139,8
16140,6
16140,15
16141,0
16141,5
16141,13
16141,7
16141,12
16141,8
16141,23
16142,20
16142,10
16142,13
16143,4
16143,3
16144,0
16145,9
16146,6
16147,12
16147,19
16147,16
16147,7
16147,21
16147,13
16147,23
16147,14
16147,8
16147,9
16147,4
16147,5
16147,3
16148,24
16148,0
16148,5
16148,13
16149,24
16150,0
16150,5
16150,2
16150,16
16151,2
16151,0
16151,11
16151,13
16151,9
16151,23
16152,15
16152,24
16152,20
16152,1
16153,10
16153,2
16153,20
16154,19
16154,23
16155,0
16156,13
16156,0
16156,7
16157,8
16157,24
16157,4
16158,12
16159,8
16160,6
16161,15
16161,13
16161,19
16161,9
16162,17
16162,5
16162,14
16162,10
16163,8
16163,18
16163,14
16163,19
16163,12
16163,9
16163,0
16163,1
16163,10
16164,16
16164,1
16164,14
16165,15
16165,4
16166,24
16166,20
16167,20
16167,5
16167,24
16167,9
16167,4
16167,15
16168,10
16168,14
16168,18
16168,0
16168,9
16168,2
16168,19
16169,21
16170,5
16171,0
16171,13
16171,2
16171,11
16171,19
16172,4
16172,21
16172,10
16172,5
16172,19
16173,0
16174,17
16174,24
16174,5
16175,7
16175,4
16176,24
16177,11
16177,6
16177,13
16177,0
16178,14
16178,0
16178,13
16178,18
16178,24
16178,7
16179,19
16179,14
16179,16
16179,7
16179,18
16179,5
16179,2
16179,4
16179,10
16180,10
16180,5
16180,18
16181,5
16182,24
16183,19
16183,10
16183,13
16183,3
16184,1
16184,6
16184,21
16184,4
16184,11
16184,2
16185,6
16186,13
16187,6
16188,5
16188,12
16188,9
16188,21
16188,14
16188,13
16188,10
16188,1
16188,19
16188,16
16189,10
16189,17
16189,19
16190,24
16190,0
16191,19
16191,20
16191,15
16191,8
16191,24
16191,5
16192,4
16192,0
16193,8
16194,4
16194,21
16194,13
16195,14
16195,18
16195,13
16195,5
16196,17
16196,9
16197,4
16198,5
16198,19
16198,0
16198,20
16198,1
16198,11
16198,9
16198,3
16199,4
16199,3
16199,11
16199,12
16200,2
16200,17
16200,13
16200,3
16201,6
16202,17
16202,18
16202,12
16202,13
16202,5
16202,4
16202,20
16202,16
16202,14
16202,10
16203,12
16203,10
16203,14
16203,5
16203,17
16204,20
16204,15
16205,24
16205,20
16205,4
16205,15
16206,5
16206,11
16207,15
16207,4
16207,24
16207,23
16207,13
16207,20
16208,21
16208,2
16208,8
16208,16
16209,24
16210,24
16211,17
16211,3
16211,9
16212,0
16212,4
16212,9
16212,3
16212,13
16212,16
16212,20
16212,23
16212,19
16212,14
16212,8
16212,2
16213,11
16214,4
16214,12
16214,10
16214,8
16214,15
16215,0
16216,18
16216,14
16216,10
16216,20
16216,19
16216,7
16216,16
16216,0
16217,0
16217,24
16217,13
16217,5
16217,14
16218,4
16218,16
16218,10
16218,3
16219,21
16220,6
16220,19
16221,6
16221,23
16221,7
16221,8
16221,0
16222,24
16222,20
16223,10
16224,10
16224,3
16225,24
16225,22
16225,20
16226,6
16226,13
16227,20
16228,1
16229,20
16229,24
16229,15
16229,10
16230,4
16230,3
16231,20
16231,13
16231,4
16231,12
16231,24
16231,15
16231,16
16232,19
16232,21
16232,0
16232,13
16232,4
16232,24
16232,16
16233,6
16234,5
16234,18
16235,4
16236,15
16237,4
16237,16
16238,18
16238,19
16238,23
16238,17
16238,14
16238,10
16238,16
16238,6
16238,7
16239,12
16239,13
16239,14
16239,20
16239,15
16240,4
16241,17
16241,3
16241,16
16241,19
16241,4
16241,5
16242,20
16242,8
16242,12
16243,15
16243,24
16244,15
16244,24
16244,4
16244,0
16245,21
16246,20
16247,12
16248,4
16248,14
16249,10
16249,24
16249,20
16250,8
16250,9
16251,17
16252,24
16252,20
16253,10
16253,13
16254,0
16254,1
16254,10
16255,10
16255,0
16255,3
16255,18
16255,6
16256,10
16257,0
16257,20
16257,16
16258,4
16259,15
16260,24
16260,20
16260,6
16261,20
16261,7
16261,4
16262,10
16262,23
16262,21
16262,5
16263,12
16263,3
16264,20
16264,5
16264,10
16264,3
16265,9
16265,19
16266,5
16266,20
16266,15
16267,6
16267,18
16268,10
16268,16
16268,17
16268,4
16268,2
16269,15
16269,20
16269,3
16269,8
16269,7
16270,4
16271,8
16271,24
16272,24
16272,0
16272,8
16272,5
16273,10
16274,14
16275,18
16275,4
16276,16
16276,7
16277,22
16277,17
16278,10
16278,5
16278,8
16279,10
16279,9
16279,12
16279,19
16280,14
16280,11
16281,19
16282,15
16282,20
16283,13
16283,18
16284,6
16284,15
16284,20
16285,8
16285,6
16286,24
16286,5
16287,4
16287,18
16288,19
16288,5
16288,8
16289,2
16289,19
16289,10
16289,14
16289,16
16290,15
16290,24
16291,8
16291,4
16291,15
16291,13
16292,24
16293,17
16294,19
16294,0
16294,20
16294,14
16294,11
16295,20
16295,3
16296,12
16296,10
16296,1
16296,5
16296,19
16296,16
16297,17
16297,19
16297,14
16297,2
16297,18
16297,7
16297,6
16297,10
16297,4
16297,9
16298,19
16298,2
16298,5
16298,18
16298,20
16298,3
16298,0
16298,11
16298,4
16298,14
16298,17
16298,15
16298,10
16298,9
16299,7
16300,17
16300,13
16300,10
16300,4
16300,5
16300,12
16300,8
16300,20
16300,15
16300,18
16300,21
16300,14
16300,19
16301,0
16301,15
16301,20
16301,8
16302,10
16302,13
16303,9
16303,12
16303,18
16303,5
16304,20
16304,16
16304,5
16304,6
16305,0
16305,20
16305,6
16305,11
16306,10
16306,21
16307,2
16307,3
16307,4
16308,7
16308,16
16309,11
16310,5
16310,19
16310,13
16310,8
16310,9
16311,15
16312,17
16312,11
16312,16
16312,13
16313,6
16313,2
16313,20
16314,6
16314,21
16315,2
16316,24
16317,15
16317,3
16317,4
16317,20
16317,13
16317,5
16318,14
16318,18
16318,10
16318,19
16318,12
16318,0
16319,22
16319,24
16319,20
16319,18
16319,9
16319,19
16319,15
16319,7
16320,20
16320,4
16320,15
16320,23
16320,14
16321,20
16321,24
16322,16
16322,10
16322,6
16323,19
16323,5
16323,16
16323,17
16324,20
16324,24
16325,11
16326,2
16327,11
16327,14
16327,18
16327,4
16328,4
16329,0
16329,3
16329,22
16329,20
16329,10
16330,7
16330,18
16330,10
16331,4
16331,8
16332,12
16333,5
16333,10
16333,9
16334,4
16335,15
16335,20
16336,0
16336,13
16336,5
16336,23
16336,8
16336,3
16337,0
16337,13
16337,3
16337,17
16337,14
16337,18
16337,8
16337,16
16337,5
16337,10
16337,9
16337,21
16338,10
16338,2
16338,20
16339,18
16340,4
16340,22
16341,6
16342,1
16342,4
16342,14
16342,15
16342,10
16342,16
16343,4
16344,19
16344,5
16344,18
16344,13
16344,11
16344,7
16344,8
16344,10
16344,2
16345,20
16345,15
16345,2
16345,16
16345,19
16345,24
16345,12
16345,9
16346,5
16346,19
16346,2
16346,10
16347,6
16348,8
16349,5
16349,10
16349,19
16350,24
16350,20
16350,0
16351,24
16352,20
16352,24
16352,15
16353,19
16353,17
16353,10
16353,8
16353,20
16353,4
16353,9
16354,8
16355,15
16355,24
16355,20
16355,10
16356,14
16356,9
16356,19
16356,10
16357,4
16357,24
16357,13
16357,0
16358,13
16359,15
16360,20
16360,15
16361,10
16362,10
16363,16
16363,20
16363,8
16363,10
16363,24
16364,11
16365,21
16365,4
16365,19
16365,12
16365,14
16365,18
16365,13
16365,10
16365,2
16366,0
16366,2
16366,20
16367,4
16367,18
16368,17
16368,4
16369,19
16370,17
16370,24
16371,18
16371,16
16371,4
16372,17
16372,13
16372,15
16372,4
16373,6
16374,20
16374,15
16375,20
16375,24
16376,23
16376,12
16376,2
16377,3
16377,20
16378,13
16378,11
16379,17
16379,23
16380,12
16380,10
16380,21
16381,14
16382,19
16383,24
16383,8
16383,2
16383,9
16383,20
16383,0
16384,18
16385,19
16385,24
16385,20
16386,4
16386,15
16386,5
16386,10
16386,20
16386,18
16386,19
16386,24
16387,18
16387,16
16387,6
16387,8
16388,6
16389,2
16389,20
16389,24
16390,13
16390,4
16390,20
16390,15
16390,23
16390,24
16391,20
16391,0
16391,24
16392,17
16393,15
16394,11
16394,24
16394,0
16395,18
16395,17
16395,19
16395,14
16396,15
16396,4
16397,0
16397,13
16397,19
16398,19
16398,5
16399,11
16399,20
16399,10
16400,1
16401,13
16401,6
16401,0
16402,21
16402,10
16402,8
16403,20
16403,5
16403,9
16403,4
16403,24
16404,19
16404,11
16405,2
16405,4
16405,20
16406,15
16406,4
16407,4
16407,23
16407,10
16407,13
16408,10
16408,13
16408,14
16408,5
16409,24
16409,18
16410,21
16411,10
16412,23
16412,10
16412,0
16412,2
16412,21
16412,19
16412,7
16412,20
16412,9
16412,18
16412,14
16412,13
16412,5
16412,4
16413,10
16414,10
16414,1
16414,11
16415,0
16416,11
16417,8
16417,21
16417,23
16417,10
16418,1
16418,0
16418,2
16418,18
16418,20
16419,0
16419,24
16420,8
16420,20
16420,15
16421,15
16422,13
16423,8
16423,17
16423,24
16424,11
16424,22
16424,19
16425,18
16425,14
16425,10
16425,21
16425,5
16425,4
16425,13
16426,8
16426,5
16426,9
16426,17
16426,21
16427,6
16428,13
16428,11
16429,0
16429,5
16430,12
16431,15
16431,1
16431,10
16431,4
16431,19
16431,8
16431,5
16431,12
16432,17
16433,18
16433,9
16433,12
16433,1
16433,4
16433,13
16433,10
16433,19
16433,14
16434,5
16435,4
16435,3
16435,15
16435,20
16435,24
16435,22
16436,20
16436,10
16436,12
16436,2
16436,15
16436,1
16437,0
16438,13
16438,15
16438,20
16438,8
16439,4
16440,16
16440,13
16440,12
16440,14
16440,5
16440,21
16441,24
16442,2
16442,9
16443,12
16444,4
16444,3
16445,16
16445,1
16445,9
16445,23
16445,19
16445,8
16445,5
16446,10
16446,12
16446,14
16446,5
16447,14
16447,15
16447,20
16447,9
16447,12
16448,13
16449,16
16449,23
16449,2
16449,17
16449,12
16449,8
16449,3
16450,24
16450,0
16450,15
16450,20
16450,13
16451,19
16452,19
16452,4
16452,9
16452,2
16452,1
16452,18
16453,0
16454,20
16454,24
16454,4
16455,7
16456,15
16457,18
16457,14
16457,0
16457,6
16458,4
16458,14
16459,0
16460,24
16460,13
16460,11
16461,24
16462,10
16462,19
16462,20
16462,14
16463,8
16463,19
16463,16
16463,13
16463,1
16463,6
16464,1
16465,0
16465,10
16465,11
16465,7
16465,2
16465,8
16465,9
16465,12
16466,10
16467,13
16467,2
16467,0
16467,4
16468,19
16468,17
16468,5
16468,15
16468,16
16469,9
16469,2
16469,20
16469,8
16469,4
16469,10
16469,23
16469,1
16469,21
16469,12
16469,5
16469,15
16470,18
16470,3
16470,9
16470,13
16470,20
16471,10
16471,19
16471,21
16471,5
16471,4
16471,15
16471,12
16471,18
16471,8
16472,24
16472,0
16472,13
16472,8
16473,15
16474,18
16474,0
16474,1
16474,13
16475,12
16475,11
16476,8
16476,20
16476,3
16476,13
16476,7
16476,18
16476,17
16476,23
16477,0
16477,4
16478,4
16478,10
16478,12
16479,24
16479,20
16480,13
16480,4
16481,8
16481,10
16481,5
16481,9
16481,16
16481,12
16481,17
16481,18
16481,19
16482,11
16482,14
16482,9
16482,16
16483,3
16483,17
16483,0
16483,8
16484,5
16484,10
16484,21
16485,2
16485,0
16486,24
16486,20
16486,19
16486,0
16486,17
16486,1
16487,11
16488,21
16488,14
16489,15
16490,0
16490,10
16490,24
16490,20
16490,2
16490,19
16490,12
16490,5
16491,5
16491,6
16491,10
16491,12
16491,18
16492,13
16493,18
16493,6
16493,8
16493,7
16493,21
16494,24
16495,15
16495,13
16496,10
16497,19
16497,5
16497,20
16497,10
16497,24
16497,14
16497,23
16498,17
16498,14
16498,5
16498,16
16498,4
16498,19
16499,16
16500,3
16500,9
16501,11
16501,13
16502,9
16503,14
16503,18
16504,18
16504,13
16504,3
16505,13
16505,5
16505,10
16505,23
16505,19
16505,21
16505,16
16505,9
16505,4
16505,18
16505,12
16505,1
16506,12
16506,0
16507,6
16507,3
16508,9
16508,24
16508,4
16508,15
16509,0
16510,20
16510,13
16510,19
16510,15
16511,15
16511,1
16512,21
16513,10
16514,13
16514,3
16515,0
16515,24
16515,3
16516,13
16516,14
16516,18
16516,0
16516,10
16516,2
16517,21
16517,12
16517,15
16518,20
16518,5
16518,9
16519,11
16519,3
16520,21
16520,10
16520,5
16520,17
16521,4
16521,2
16521,10
16521,16
16521,23
16522,17
16522,14
16522,18
16523,15
16523,3
16524,20
16524,19
16524,15
16524,1
16524,24
16524,10
16525,5
16526,13
16526,4
16526,20
16527,18
16527,14
16528,4
16528,15
16528,14
16529,19
16530,10
16530,20
16530,15
16531,4
16531,17
16531,15
16531,10
16531,5
16532,4
16533,18
16534,10
16534,14
16534,13
16534,15
16534,20
16534,11
16535,0
16535,13
16536,5
16536,21
16536,14
16537,5
16538,10
16538,20
16539,0
16539,11
16540,17
16540,0
16540,12
16541,23
16541,4
16541,2
16541,9
16541,8
16541,10
16541,19
16542,0
16542,9
16543,18
16544,5
16544,4
16544,10
16545,20
16545,24
16546,0
16546,10
16546,13
16546,2
16547,24
16547,20
16548,0
16548,2
16548,18
16549,5
16549,0
16549,24
16550,13
16551,3
16552,11
16553,10
16553,4
16553,5
16553,12
16553,1
16553,8
16554,14
16555,11
16555,18
16556,15
16556,3
16557,5
16557,10
16557,14
16558,24
16558,20
16558,15
16559,6
16559,16
16559,3
16560,4
16561,20
16561,4
16561,13
16561,8
16562,20
16562,18
16563,23
16563,12
16563,9
16563,19
16564,14
16564,10
16564,17
16564,5
16564,13
16565,14
16565,4
16565,19
16565,15
16565,16
16565,3
16565,18
16566,14
16566,18
16566,23
16566,12
16566,10
16566,4
16567,2
16567,23
16567,24
16567,12
16567,16
16567,19
16567,11
16567,0
16567,10
16568,4
16568,7
16568,19
16569,7
16569,15
16569,9
16569,20
16569,6
16569,4
16570,5
16570,19
16570,17
16570,20
16570,16
16571,13
16571,21
16571,4
16571,7
16571,20
16571,23
16571,16
16572,8
16572,20
16572,7
16572,18
16572,6
16573,13
16573,0
16573,24
16574,3
16574,8
16574,18
16574,14
16574,5
16575,18
16575,11
16575,7
16576,6
16576,18
16576,15
16576,4
16576,10
16576,14
16577,24
16577,5
16577,19
16577,13
16577,8
16577,0
16577,20
16578,24
16579,0
16579,10
16579,9
16579,2
16579,17
16579,5
16579,4
16579,7
16580,2
16580,13
16581,0
16581,5
16582,11
16582,6
16582,12
16582,4
16582,16
16582,20
16582,8
16583,17
16583,22
16583,20
16583,15
16584,15
16585,4
16585,20
16585,21
16586,0
16586,24
16586,2
16586,7
16586,13
16587,3
16587,20
16588,15
16589,0
16590,5
16590,17
16590,19
16591,8
16591,18
16592,12
16592,15
16592,20
16592,16
16592,8
16592,19
16593,20
16594,24
16594,20
16594,15
16594,10
16594,0
16595,10
16596,20
16596,15
16597,18
16597,5
16597,13
16597,12
16597,11
16597,3
16598,24
16599,18
16600,21
16600,24
16600,5
16600,2
16600,10
16600,4
16600,20
16601,10
16601,3
16601,1
16601,5
16601,20
16601,16
16601,12
16601,9
16602,9
16602,12
16603,0
16603,24
16603,2
16604,8
16604,5
16604,20
16604,16
16604,9
16605,0
16605,2
16606,20
16606,24
16607,5
16607,23
16607,2
16607,19
16607,10
16607,9
16608,24
16609,5
16609,18
16609,21
16609,14
16609,23
16609,4
16609,20
16610,1
16610,6
16610,14
16611,22
16611,20
16611,15
16612,0
16612,24
16612,10
16612,5
16612,3
16613,5
16614,16
16614,5
16615,20
16615,15
16616,24
16616,0
16616,10
16616,19
16616,5
16617,19
16617,23
16617,15
16617,1
16618,17
16618,13
16618,21
16619,2
16619,8
16620,21
16620,17
16620,5
16620,14
16621,18
16621,14
16621,5
16621,2
16621,4
16622,15
16622,24
16622,3
16623,16
16623,4
16623,5
16624,10
16625,0
16625,8
16625,6
16625,24
16625,4
16626,4
16627,13
16628,24
16629,10
16629,5
16630,24
16631,19
16631,16
16631,13
16631,10
16631,4
16631,21
16632,9
16632,19
16632,0
16632,10
16632,13
16632,7
16632,12
16632,17
16632,1
16632,14
16632,23
16633,2
16633,4
16633,19
16633,11
16633,24
16633,20
16633,13
16633,10
16633,5
16633,8
16634,20
16635,0
16636,8
16636,11
16636,7
16636,10
16637,16
16638,0
16639,11
16640,4
16640,10
16640,3
16640,5
16641,24
16641,20
16641,8
16641,10
16641,3
16641,15
16642,20
16642,8
16642,6
16643,24
16643,10
16644,14
16644,4
16644,5
16644,13
16645,20
16646,0
16646,24
16646,6
16647,16
16647,6
16648,4
16649,1
16649,10
16649,23
16650,1
16651,3
16651,8
16651,5
16651,10
16652,24
16653,6
16653,11
16653,18
16654,20
16654,24
16654,8
16654,13
16654,15
16655,20
16655,8
16655,17
16655,2
16655,22
16655,24
16656,14
16656,18
16656,13
16656,6
16657,24
16657,20
16657,13
16658,24
16659,6
16660,10
16660,13
16660,21
16661,6
16661,8
16662,13
16662,5
16662,10
16662,0
16663,4
16663,24
16663,15
16663,20
16663,0
16663,11
16663,13
16664,1
16664,14
16664,20
16664,6
16664,13
16664,0
16665,20
16665,2
16665,15
16665,3
16665,24
16665,16
16665,17
16666,14
16666,19
16666,18
16666,15
16666,20
16666,10
16666,24
16667,5
16667,19
16667,8
16668,2
16668,14
16669,18
16669,13
16669,20
16670,10
16670,17
16670,4
16670,19
16671,18
16671,14
16671,19
16671,10
16671,9
16671,12
16672,24
16672,4
16672,13
16673,20
16673,3
16673,13
16673,4
16674,12
16674,18
16675,19
16675,14
16675,10
16675,4
16675,7
16675,20
16675,2
16676,2
16676,10
16676,16
16676,20
16676,5
16676,14
16676,0
16677,0
16677,24
16677,19
16677,8
16677,16
16677,4
16677,13
16678,20
16679,13
16680,10
16680,7
16680,0
16681,4
16681,20
16681,19
16681,18
16681,17
16682,17
16683,20
16683,24
16683,16
16684,12
16684,2
16684,0
16684,20
16684,16
16684,17
16684,6
16684,24
16684,5
16685,0
16686,10
16686,18
16686,21
16686,16
16686,19
16686,5
16686,14
16687,21
16687,5
16687,10
16687,16
16688,12
16688,5
16688,4
16688,15
16688,8
16688,10
16688,18
16688,22
16688,19
16688,9
16689,20
16689,24
16689,5
16689,8
16689,10
16689,15
16690,5
16690,11
16690,3
16690,21
16691,20
16691,24
16691,14
16691,17
16691,15
16691,7
16692,19
16692,7
16692,0
16692,10
16693,0
16693,19
16693,24
16694,11
16694,0
16694,14
16695,3
16695,17
16696,13
16696,4
16696,11
16696,0
16696,20
16697,13
16697,6
16697,4
16697,8
16697,16
16697,10
16697,11
16698,24
16699,13
16699,14
16700,3
16700,20
16701,17
16702,3
16702,21
16703,15
16704,16
16704,6
16705,6
16706,13
16706,6
16706,11
16706,10
16707,18
16708,13
16708,2
16708,0
16708,16
16709,5
16710,1
16710,20
16711,4
16711,10
16711,15
16711,3
16712,9
16712,11
16713,20
16713,24
16714,18
16714,20
16714,24
16714,0
16714,14
16714,2
16715,9
16715,4
16715,15
16716,15
16717,10
16717,6
16717,9
16717,1
16717,13
16718,15
16718,20
16718,4
16719,4
16719,13
16719,24
16719,0
16720,20
16720,15
16720,13
16720,2
16720,24
16721,4
16722,3
16722,15
16722,8
16722,11
16723,15
16723,8
16723,20
16723,22
16723,13
16723,4
16723,21
16723,24
16724,16
16725,4
16725,15
16726,24
16726,17
16727,9
16727,20
16727,24
16728,10
16728,3
16729,4
16729,16
16730,15
16730,4
16731,19
16731,16
16731,13
16731,4
16732,18
16733,19
16733,2
16733,12
16733,14
16733,17
16733,20
16733,15
16734,15
16734,14
16734,13
16734,4
16734,7
16734,10
16734,5
16735,13
16736,13
16736,4
16736,16
16736,20
16736,24
16737,13
16737,7
16738,15
16738,0
16738,20
16738,11
16739,4
16739,13
16739,0
16739,16
16739,18
16740,13
16740,8
16740,12
16740,20
16740,16
16740,14
16740,19
16740,15
16740,24
16740,18
16740,10
16740,11
16740,5
16741,20
16742,14
16742,10
16742,6
16743,0
16743,17
16743,6
16743,8
16743,13
16743,4
16743,5
16743,10
16744,7
16744,10
16744,13
16745,13
16746,8
16746,4
16746,10
16747,19
16747,9
16747,5
16747,18
16747,16
16747,10
16747,17
16747,21
16747,14
16747,8
16747,4
16747,11
16747,23
16747,6
16748,17
16749,3
16750,15
16750,3
16750,21
16750,0
16750,20
16750,17
16750,10
16750,13
16750,14
16750,4
16751,3
16751,17
16751,2
16751,14
16751,0
16751,20
16751,11
16751,21
16751,4
16751,16
16751,13
16752,24
16752,13
16753,20
16753,17
16753,23
16753,19
16754,5
16754,15
16754,24
16754,19
16754,20
16755,1
16755,10
16755,4
16756,8
16756,1
16757,19
16757,4
16758,18
16758,5
16758,4
16759,6
16759,4
16760,15
16761,20
16761,24
16761,0
16762,11
16762,3
16762,10
16762,16
16762,21
16762,6
16763,3
16763,10
16763,9
16764,13
16765,14
16765,4
16765,16
16765,13
16765,22
16766,4
16766,18
16767,6
16767,11
16767,13
16767,10
16768,11
16768,0
16769,14
16769,17
16769,10
16769,5
16769,19
16769,13
16769,18
16769,1
16770,17
16770,10
16770,5
16770,12
16771,15
16771,24
